Date,Open,High,Low,Close
20190101, 827.5, 829.9, 824.0, 828.95
20190101, 829.0, 829.75, 823.5, 826.5
20190101, 826.45, 827.25, 825.0, 825.9
20190101, 825.9, 828.2, 825.0, 827.55
20190101, 827.55, 829.3, 827.35, 828.4
20190101, 828.5, 833.0, 828.0, 831.85
20190101, 831.85, 832.9, 830.85, 832.05
20190101, 832.0, 834.75, 830.5, 832.45
20190101, 832.35, 833.0, 829.65, 830.1
20190101, 830.1, 832.35, 829.75, 830.55
20190101, 830.95, 834.0, 830.5, 833.0
20190101, 833.0, 834.5, 832.45, 833.6
20190101, 833.45, 834.0, 832.55, 833.85
20190102, 828.8, 836.5, 827.25, 832.8
20190102, 832.75, 833.55, 831.0, 831.4
20190102, 831.4, 833.8, 829.45, 832.15
20190102, 832.25, 833.25, 831.5, 832.65
20190102, 832.95, 833.7, 831.0, 834.9
20190102, 834.9, 838.0, 834.1, 837.25
20190102, 837.15, 837.25, 832.6, 832.5
20190102, 832.5, 834.5, 831.0, 832.5
20190102, 832.65, 833.35, 822.5, 823.5
20190102, 823.0, 824.6, 818.0, 819.8
20190102, 820.25, 823.5, 818.05, 822.9
20190102, 823.3, 824.15, 817.5, 816.75
20190102, 816.75, 817.1, 813.0, 812.9
20190103, 818.0, 819.0, 808.0, 815.45
20190103, 815.45, 817.85, 813.5, 816.5
20190103, 816.75, 818.85, 809.3, 809.1
20190103, 809.05, 809.9, 806.35, 807.05
20190103, 807.0, 807.0, 803.0, 803.0
20190103, 803.1, 805.5, 802.1, 801.3
20190103, 801.3, 805.25, 800.2, 803.5
20190103, 803.55, 807.0, 803.0, 806.4
20190103, 806.6, 806.95, 800.6, 801.5
20190103, 801.6, 803.0, 800.0, 801.25
20190103, 801.2, 802.2, 799.0, 799.95
20190103, 799.95, 801.0, 798.0, 799.7
20190103, 799.0, 800.6, 798.0, 799.7
20190104, 802.45, 808.0, 795.0, 794.25
20190104, 794.5, 798.6, 793.0, 795.0
20190104, 795.0, 797.95, 793.0, 795.8
20190104, 795.8, 804.1, 795.05, 801.7
20190104, 801.15, 808.6, 800.85, 808.65
20190104, 808.3, 810.65, 806.15, 808.75
20190104, 808.8, 809.5, 804.4, 807.1
20190104, 807.95, 810.8, 807.15, 809.4
20190104, 809.4, 809.4, 806.2, 806.5
20190104, 806.45, 806.6, 799.65, 799.9
20190104, 800.4, 804.95, 799.5, 806.15
20190104, 806.2, 807.7, 804.4, 805.3
20190104, 805.75, 808.65, 804.2, 808.0
